data;ano;num_mes;nome_mes;mes_curto;ano_mes;ano_mes_num;num_trimestre;nome_trimestre;ano_trimestre;dia_mes;dia_semana_num;dia_semana_nome;eh_fim_semana;semana_ano
2024-05-09;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;9;4;Quinta-feira;Não;20
2024-05-10;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;10;5;Sexta-feira;Não;20
2024-05-11;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;11;6;Sábado;Sim;20
2024-05-12;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;12;7;Domingo;Sim;20
2024-05-13;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;13;1;Segunda-feira;Não;21
2024-05-14;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;14;2;Terça-feira;Não;21
2024-05-15;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;15;3;Quarta-feira;Não;21
2024-05-16;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;16;4;Quinta-feira;Não;21
2024-05-17;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;17;5;Sexta-feira;Não;21
2024-05-18;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;18;6;Sábado;Sim;21
2024-05-19;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;19;7;Domingo;Sim;21
2024-05-20;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;20;1;Segunda-feira;Não;22
2024-05-21;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;21;2;Terça-feira;Não;22
2024-05-22;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;22;3;Quarta-feira;Não;22
2024-05-23;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;23;4;Quinta-feira;Não;22
2024-05-24;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;24;5;Sexta-feira;Não;22
2024-05-25;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;25;6;Sábado;Sim;22
2024-05-26;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;26;7;Domingo;Sim;22
2024-05-27;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;27;1;Segunda-feira;Não;23
2024-05-28;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;28;2;Terça-feira;Não;23
2024-05-29;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;29;3;Quarta-feira;Não;23
2024-05-30;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;30;4;Quinta-feira;Não;23
2024-05-31;2024;5;Maio;Mai;2024-05;202405;2;T2;2024-T2;31;5;Sexta-feira;Não;23
2024-06-01;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;1;6;Sábado;Sim;23
2024-06-02;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;2;7;Domingo;Sim;23
2024-06-03;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;3;1;Segunda-feira;Não;24
2024-06-04;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;4;2;Terça-feira;Não;24
2024-06-05;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;5;3;Quarta-feira;Não;24
2024-06-06;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;6;4;Quinta-feira;Não;24
2024-06-07;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;7;5;Sexta-feira;Não;24
2024-06-08;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;8;6;Sábado;Sim;24
2024-06-09;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;9;7;Domingo;Sim;24
2024-06-10;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;10;1;Segunda-feira;Não;25
2024-06-11;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;11;2;Terça-feira;Não;25
2024-06-12;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;12;3;Quarta-feira;Não;25
2024-06-13;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;13;4;Quinta-feira;Não;25
2024-06-14;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;14;5;Sexta-feira;Não;25
2024-06-15;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;15;6;Sábado;Sim;25
2024-06-16;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;16;7;Domingo;Sim;25
2024-06-17;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;17;1;Segunda-feira;Não;26
2024-06-18;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;18;2;Terça-feira;Não;26
2024-06-19;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;19;3;Quarta-feira;Não;26
2024-06-20;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;20;4;Quinta-feira;Não;26
2024-06-21;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;21;5;Sexta-feira;Não;26
2024-06-22;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;22;6;Sábado;Sim;26
2024-06-23;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;23;7;Domingo;Sim;26
2024-06-24;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;24;1;Segunda-feira;Não;27
2024-06-25;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;25;2;Terça-feira;Não;27
2024-06-26;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;26;3;Quarta-feira;Não;27
2024-06-27;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;27;4;Quinta-feira;Não;27
2024-06-28;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;28;5;Sexta-feira;Não;27
2024-06-29;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;29;6;Sábado;Sim;27
2024-06-30;2024;6;Junho;Jun;2024-06;202406;2;T2;2024-T2;30;7;Domingo;Sim;27
2024-07-01;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;1;1;Segunda-feira;Não;28
2024-07-02;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;2;2;Terça-feira;Não;28
2024-07-03;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;3;3;Quarta-feira;Não;28
2024-07-04;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;4;4;Quinta-feira;Não;28
2024-07-05;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;5;5;Sexta-feira;Não;28
2024-07-06;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;6;6;Sábado;Sim;28
2024-07-07;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;7;7;Domingo;Sim;28
2024-07-08;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;8;1;Segunda-feira;Não;29
2024-07-09;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;9;2;Terça-feira;Não;29
2024-07-10;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;10;3;Quarta-feira;Não;29
2024-07-11;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;11;4;Quinta-feira;Não;29
2024-07-12;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;12;5;Sexta-feira;Não;29
2024-07-13;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;13;6;Sábado;Sim;29
2024-07-14;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;14;7;Domingo;Sim;29
2024-07-15;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;15;1;Segunda-feira;Não;30
2024-07-16;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;16;2;Terça-feira;Não;30
2024-07-17;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;17;3;Quarta-feira;Não;30
2024-07-18;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;18;4;Quinta-feira;Não;30
2024-07-19;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;19;5;Sexta-feira;Não;30
2024-07-20;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;20;6;Sábado;Sim;30
2024-07-21;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;21;7;Domingo;Sim;30
2024-07-22;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;22;1;Segunda-feira;Não;31
2024-07-23;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;23;2;Terça-feira;Não;31
2024-07-24;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;24;3;Quarta-feira;Não;31
2024-07-25;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;25;4;Quinta-feira;Não;31
2024-07-26;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;26;5;Sexta-feira;Não;31
2024-07-27;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;27;6;Sábado;Sim;31
2024-07-28;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;28;7;Domingo;Sim;31
2024-07-29;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;29;1;Segunda-feira;Não;32
2024-07-30;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;30;2;Terça-feira;Não;32
2024-07-31;2024;7;Julho;Jul;2024-07;202407;3;T3;2024-T3;31;3;Quarta-feira;Não;32
2024-08-01;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;1;4;Quinta-feira;Não;32
2024-08-02;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;2;5;Sexta-feira;Não;32
2024-08-03;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;3;6;Sábado;Sim;32
2024-08-04;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;4;7;Domingo;Sim;32
2024-08-05;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;5;1;Segunda-feira;Não;33
2024-08-06;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;6;2;Terça-feira;Não;33
2024-08-07;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;7;3;Quarta-feira;Não;33
2024-08-08;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;8;4;Quinta-feira;Não;33
2024-08-09;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;9;5;Sexta-feira;Não;33
2024-08-10;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;10;6;Sábado;Sim;33
2024-08-11;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;11;7;Domingo;Sim;33
2024-08-12;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;12;1;Segunda-feira;Não;34
2024-08-13;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;13;2;Terça-feira;Não;34
2024-08-14;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;14;3;Quarta-feira;Não;34
2024-08-15;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;15;4;Quinta-feira;Não;34
2024-08-16;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;16;5;Sexta-feira;Não;34
2024-08-17;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;17;6;Sábado;Sim;34
2024-08-18;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;18;7;Domingo;Sim;34
2024-08-19;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;19;1;Segunda-feira;Não;35
2024-08-20;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;20;2;Terça-feira;Não;35
2024-08-21;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;21;3;Quarta-feira;Não;35
2024-08-22;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;22;4;Quinta-feira;Não;35
2024-08-23;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;23;5;Sexta-feira;Não;35
2024-08-24;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;24;6;Sábado;Sim;35
2024-08-25;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;25;7;Domingo;Sim;35
2024-08-26;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;26;1;Segunda-feira;Não;36
2024-08-27;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;27;2;Terça-feira;Não;36
2024-08-28;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;28;3;Quarta-feira;Não;36
2024-08-29;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;29;4;Quinta-feira;Não;36
2024-08-30;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;30;5;Sexta-feira;Não;36
2024-08-31;2024;8;Agosto;Ago;2024-08;202408;3;T3;2024-T3;31;6;Sábado;Sim;36
2024-09-01;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;1;7;Domingo;Sim;36
2024-09-02;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;2;1;Segunda-feira;Não;37
2024-09-03;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;3;2;Terça-feira;Não;37
2024-09-04;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;4;3;Quarta-feira;Não;37
2024-09-05;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;5;4;Quinta-feira;Não;37
2024-09-06;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;6;5;Sexta-feira;Não;37
2024-09-07;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;7;6;Sábado;Sim;37
2024-09-08;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;8;7;Domingo;Sim;37
2024-09-09;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;9;1;Segunda-feira;Não;38
2024-09-10;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;10;2;Terça-feira;Não;38
2024-09-11;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;11;3;Quarta-feira;Não;38
2024-09-12;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;12;4;Quinta-feira;Não;38
2024-09-13;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;13;5;Sexta-feira;Não;38
2024-09-14;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;14;6;Sábado;Sim;38
2024-09-15;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;15;7;Domingo;Sim;38
2024-09-16;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;16;1;Segunda-feira;Não;39
2024-09-17;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;17;2;Terça-feira;Não;39
2024-09-18;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;18;3;Quarta-feira;Não;39
2024-09-19;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;19;4;Quinta-feira;Não;39
2024-09-20;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;20;5;Sexta-feira;Não;39
2024-09-21;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;21;6;Sábado;Sim;39
2024-09-22;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;22;7;Domingo;Sim;39
2024-09-23;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;23;1;Segunda-feira;Não;40
2024-09-24;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;24;2;Terça-feira;Não;40
2024-09-25;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;25;3;Quarta-feira;Não;40
2024-09-26;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;26;4;Quinta-feira;Não;40
2024-09-27;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;27;5;Sexta-feira;Não;40
2024-09-28;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;28;6;Sábado;Sim;40
2024-09-29;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;29;7;Domingo;Sim;40
2024-09-30;2024;9;Setembro;Set;2024-09;202409;3;T3;2024-T3;30;1;Segunda-feira;Não;41
2024-10-01;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;1;2;Terça-feira;Não;41
2024-10-02;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;2;3;Quarta-feira;Não;41
2024-10-03;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;3;4;Quinta-feira;Não;41
2024-10-04;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;4;5;Sexta-feira;Não;41
2024-10-05;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;5;6;Sábado;Sim;41
2024-10-06;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;6;7;Domingo;Sim;41
2024-10-07;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;7;1;Segunda-feira;Não;42
2024-10-08;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;8;2;Terça-feira;Não;42
2024-10-09;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;9;3;Quarta-feira;Não;42
2024-10-10;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;10;4;Quinta-feira;Não;42
2024-10-11;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;11;5;Sexta-feira;Não;42
2024-10-12;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;12;6;Sábado;Sim;42
2024-10-13;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;13;7;Domingo;Sim;42
2024-10-14;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;14;1;Segunda-feira;Não;43
2024-10-15;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;15;2;Terça-feira;Não;43
2024-10-16;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;16;3;Quarta-feira;Não;43
2024-10-17;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;17;4;Quinta-feira;Não;43
2024-10-18;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;18;5;Sexta-feira;Não;43
2024-10-19;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;19;6;Sábado;Sim;43
2024-10-20;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;20;7;Domingo;Sim;43
2024-10-21;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;21;1;Segunda-feira;Não;44
2024-10-22;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;22;2;Terça-feira;Não;44
2024-10-23;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;23;3;Quarta-feira;Não;44
2024-10-24;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;24;4;Quinta-feira;Não;44
2024-10-25;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;25;5;Sexta-feira;Não;44
2024-10-26;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;26;6;Sábado;Sim;44
2024-10-27;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;27;7;Domingo;Sim;44
2024-10-28;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;28;1;Segunda-feira;Não;45
2024-10-29;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;29;2;Terça-feira;Não;45
2024-10-30;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;30;3;Quarta-feira;Não;45
2024-10-31;2024;10;Outubro;Out;2024-10;202410;4;T4;2024-T4;31;4;Quinta-feira;Não;45
2024-11-01;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;1;5;Sexta-feira;Não;45
2024-11-02;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;2;6;Sábado;Sim;45
2024-11-03;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;3;7;Domingo;Sim;45
2024-11-04;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;4;1;Segunda-feira;Não;46
2024-11-05;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;5;2;Terça-feira;Não;46
2024-11-06;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;6;3;Quarta-feira;Não;46
2024-11-07;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;7;4;Quinta-feira;Não;46
2024-11-08;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;8;5;Sexta-feira;Não;46
2024-11-09;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;9;6;Sábado;Sim;46
2024-11-10;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;10;7;Domingo;Sim;46
2024-11-11;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;11;1;Segunda-feira;Não;47
2024-11-12;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;12;2;Terça-feira;Não;47
2024-11-13;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;13;3;Quarta-feira;Não;47
2024-11-14;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;14;4;Quinta-feira;Não;47
2024-11-15;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;15;5;Sexta-feira;Não;47
2024-11-16;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;16;6;Sábado;Sim;47
2024-11-17;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;17;7;Domingo;Sim;47
2024-11-18;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;18;1;Segunda-feira;Não;48
2024-11-19;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;19;2;Terça-feira;Não;48
2024-11-20;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;20;3;Quarta-feira;Não;48
2024-11-21;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;21;4;Quinta-feira;Não;48
2024-11-22;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;22;5;Sexta-feira;Não;48
2024-11-23;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;23;6;Sábado;Sim;48
2024-11-24;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;24;7;Domingo;Sim;48
2024-11-25;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;25;1;Segunda-feira;Não;49
2024-11-26;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;26;2;Terça-feira;Não;49
2024-11-27;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;27;3;Quarta-feira;Não;49
2024-11-28;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;28;4;Quinta-feira;Não;49
2024-11-29;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;29;5;Sexta-feira;Não;49
2024-11-30;2024;11;Novembro;Nov;2024-11;202411;4;T4;2024-T4;30;6;Sábado;Sim;49
2024-12-01;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;1;7;Domingo;Sim;49
2024-12-02;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;2;1;Segunda-feira;Não;50
2024-12-03;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;3;2;Terça-feira;Não;50
2024-12-04;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;4;3;Quarta-feira;Não;50
2024-12-05;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;5;4;Quinta-feira;Não;50
2024-12-06;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;6;5;Sexta-feira;Não;50
2024-12-07;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;7;6;Sábado;Sim;50
2024-12-08;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;8;7;Domingo;Sim;50
2024-12-09;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;9;1;Segunda-feira;Não;51
2024-12-10;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;10;2;Terça-feira;Não;51
2024-12-11;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;11;3;Quarta-feira;Não;51
2024-12-12;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;12;4;Quinta-feira;Não;51
2024-12-13;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;13;5;Sexta-feira;Não;51
2024-12-14;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;14;6;Sábado;Sim;51
2024-12-15;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;15;7;Domingo;Sim;51
2024-12-16;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;16;1;Segunda-feira;Não;52
2024-12-17;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;17;2;Terça-feira;Não;52
2024-12-18;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;18;3;Quarta-feira;Não;52
2024-12-19;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;19;4;Quinta-feira;Não;52
2024-12-20;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;20;5;Sexta-feira;Não;52
2024-12-21;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;21;6;Sábado;Sim;52
2024-12-22;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;22;7;Domingo;Sim;52
2024-12-23;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;23;1;Segunda-feira;Não;53
2024-12-24;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;24;2;Terça-feira;Não;53
2024-12-25;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;25;3;Quarta-feira;Não;53
2024-12-26;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;26;4;Quinta-feira;Não;53
2024-12-27;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;27;5;Sexta-feira;Não;53
2024-12-28;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;28;6;Sábado;Sim;53
2024-12-29;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;29;7;Domingo;Sim;53
2024-12-30;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;30;1;Segunda-feira;Não;54
2024-12-31;2024;12;Dezembro;Dez;2024-12;202412;4;T4;2024-T4;31;2;Terça-feira;Não;54
2025-01-01;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;1;3;Quarta-feira;Não;1
2025-01-02;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;2;4;Quinta-feira;Não;1
2025-01-03;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;3;5;Sexta-feira;Não;1
2025-01-04;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;4;6;Sábado;Sim;1
2025-01-05;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;5;7;Domingo;Sim;1
2025-01-06;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;6;1;Segunda-feira;Não;2
2025-01-07;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;7;2;Terça-feira;Não;2
2025-01-08;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;8;3;Quarta-feira;Não;2
2025-01-09;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;9;4;Quinta-feira;Não;2
2025-01-10;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;10;5;Sexta-feira;Não;2
2025-01-11;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;11;6;Sábado;Sim;2
